E[cm-1]	 P(E)
59838.000000	 1.000000e+00
59839.000000	 1.000000e+00
59840.000000	 1.000000e+00
59841.000000	 1.000000e+00
59842.000000	 1.000000e+00
59843.000000	 1.000000e+00
59844.000000	 1.000000e+00
59845.000000	 1.000000e+00
59846.000000	 1.000000e+00
59847.000000	 1.000000e+00
59848.000000	 1.000000e+00
59849.000000	 1.000000e+00
59850.000000	 1.000000e+00
59851.000000	 1.000000e+00
59852.000000	 1.000000e+00
59853.000000	 1.000000e+00
59854.000000	 1.000000e+00
59855.000000	 1.000000e+00
59856.000000	 1.000000e+00
59857.000000	 1.000000e+00
59858.000000	 1.000000e+00
59859.000000	 1.000000e+00
59860.000000	 1.000000e+00
59861.000000	 1.000000e+00
59862.000000	 1.000000e+00
59863.000000	 1.000000e+00
59864.000000	 1.000000e+00
59865.000000	 1.000000e+00
59866.000000	 1.000000e+00
59867.000000	 1.000000e+00
59868.000000	 1.000000e+00
59869.000000	 1.000000e+00
59870.000000	 1.000000e+00
59871.000000	 1.000000e+00
59872.000000	 1.000000e+00
59873.000000	 1.000000e+00
59874.000000	 1.000000e+00
59875.000000	 1.000000e+00
59876.000000	 1.000000e+00
59877.000000	 1.000000e+00
59878.000000	 1.000000e+00
59879.000000	 1.000000e+00
59880.000000	 1.000000e+00
59881.000000	 1.000000e+00
59882.000000	 1.000000e+00
59883.000000	 1.000000e+00
59884.000000	 1.000000e+00
59885.000000	 1.000000e+00
59886.000000	 1.000000e+00
59887.000000	 1.000000e+00
59888.000000	 1.000000e+00
59889.000000	 1.000000e+00
59890.000000	 1.000000e+00
59891.000000	 1.000000e+00
59892.000000	 1.000000e+00
59893.000000	 1.000000e+00
59894.000000	 1.000000e+00
59895.000000	 1.000000e+00
59896.000000	 1.000000e+00
59897.000000	 1.000000e+00
59898.000000	 1.000000e+00
59899.000000	 1.000000e+00
59900.000000	 1.000000e+00
59901.000000	 1.000000e+00
59902.000000	 1.000000e+00
59903.000000	 1.000000e+00
59904.000000	 1.000000e+00
59905.000000	 1.000000e+00
59906.000000	 1.000000e+00
59907.000000	 1.000000e+00
59908.000000	 1.000000e+00
59909.000000	 1.000000e+00
59910.000000	 1.000000e+00
59911.000000	 1.000000e+00
59912.000000	 1.000000e+00
59913.000000	 1.000000e+00
59914.000000	 1.000000e+00
59915.000000	 1.000000e+00
59916.000000	 1.000000e+00
59917.000000	 1.000000e+00
59918.000000	 1.000000e+00
59919.000000	 1.000000e+00
59920.000000	 1.000000e+00
59921.000000	 1.000000e+00
59922.000000	 1.000000e+00
59923.000000	 1.000000e+00
59924.000000	 1.000000e+00
59925.000000	 1.000000e+00
59926.000000	 1.000000e+00
59927.000000	 1.000000e+00
59928.000000	 1.000000e+00
59929.000000	 1.000000e+00
59930.000000	 1.000000e+00
59931.000000	 1.000000e+00
59932.000000	 1.000000e+00
59933.000000	 1.000000e+00
59934.000000	 1.000000e+00
59935.000000	 1.000000e+00
59936.000000	 1.000000e+00
59937.000000	 1.000000e+00
59938.000000	 1.000000e+00
59939.000000	 1.000000e+00
59940.000000	 1.000000e+00
59941.000000	 1.000000e+00
59942.000000	 1.000000e+00
59943.000000	 1.000000e+00
59944.000000	 1.000000e+00
59945.000000	 1.000000e+00
59946.000000	 1.000000e+00
59947.000000	 1.000000e+00
59948.000000	 1.000000e+00
59949.000000	 1.000000e+00
59950.000000	 1.000000e+00
59951.000000	 1.000000e+00
59952.000000	 1.000000e+00
59953.000000	 1.000000e+00
59954.000000	 1.000000e+00
59955.000000	 1.000000e+00
59956.000000	 1.000000e+00
59957.000000	 1.000000e+00
59958.000000	 1.000000e+00
59959.000000	 1.000000e+00
59960.000000	 1.000000e+00
59961.000000	 1.000000e+00
59962.000000	 1.000000e+00
59963.000000	 1.000000e+00
59964.000000	 1.000000e+00
59965.000000	 1.000000e+00
59966.000000	 1.000000e+00
59967.000000	 1.000000e+00
59968.000000	 1.000000e+00
59969.000000	 1.000000e+00
59970.000000	 1.000000e+00
59971.000000	 1.000000e+00
59972.000000	 1.000000e+00
59973.000000	 1.000000e+00
59974.000000	 1.000000e+00
59975.000000	 1.000000e+00
59976.000000	 1.000000e+00
59977.000000	 1.000000e+00
59978.000000	 1.000000e+00
59979.000000	 1.000000e+00
59980.000000	 1.000000e+00
59981.000000	 1.000000e+00
59982.000000	 1.000000e+00
59983.000000	 1.000000e+00
59984.000000	 1.000000e+00
59985.000000	 1.000000e+00
59986.000000	 1.000000e+00
59987.000000	 1.000000e+00
59988.000000	 1.000000e+00
59989.000000	 1.000000e+00
59990.000000	 1.000000e+00
59991.000000	 1.000000e+00
59992.000000	 1.000000e+00
59993.000000	 1.000000e+00
59994.000000	 1.000000e+00
59995.000000	 1.000000e+00
59996.000000	 1.000000e+00
59997.000000	 1.000000e+00
59998.000000	 1.000000e+00
59999.000000	 1.000000e+00
60000.000000	 1.000000e+00
60001.000000	 1.000000e+00
60002.000000	 1.000000e+00
60003.000000	 1.000000e+00
60004.000000	 1.000000e+00
60005.000000	 1.000000e+00
60006.000000	 1.000000e+00
60007.000000	 1.000000e+00
60008.000000	 1.000000e+00
60009.000000	 1.000000e+00
60010.000000	 1.000000e+00
60011.000000	 1.000000e+00
60012.000000	 1.000000e+00
60013.000000	 1.000000e+00
60014.000000	 1.000000e+00
60015.000000	 1.000000e+00
60016.000000	 1.000000e+00
60017.000000	 1.000000e+00
60018.000000	 1.000000e+00
60019.000000	 1.000000e+00
60020.000000	 1.000000e+00
60021.000000	 1.000000e+00
60022.000000	 1.000000e+00
60023.000000	 1.000000e+00
60024.000000	 1.000000e+00
60025.000000	 1.000000e+00
60026.000000	 1.000000e+00
60027.000000	 1.000000e+00
60028.000000	 1.000000e+00
60029.000000	 1.000000e+00
60030.000000	 1.000000e+00
60031.000000	 1.000000e+00
60032.000000	 1.000000e+00
60033.000000	 1.000000e+00
60034.000000	 1.000000e+00
60035.000000	 1.000000e+00
60036.000000	 1.000000e+00
60037.000000	 1.000000e+00
60038.000000	 1.000000e+00
60039.000000	 1.000000e+00
60040.000000	 1.000000e+00
60041.000000	 1.000000e+00
60042.000000	 1.000000e+00
60043.000000	 1.000000e+00
60044.000000	 1.000000e+00
60045.000000	 1.000000e+00
60046.000000	 1.000000e+00
60047.000000	 1.000000e+00
60048.000000	 1.000000e+00
60049.000000	 1.000000e+00
60050.000000	 1.000000e+00
60051.000000	 1.000000e+00
60052.000000	 1.000000e+00
60053.000000	 1.000000e+00
60054.000000	 1.000000e+00
60055.000000	 1.000000e+00
60056.000000	 1.000000e+00
60057.000000	 1.000000e+00
60058.000000	 1.000000e+00
60059.000000	 1.000000e+00
60060.000000	 1.000000e+00
60061.000000	 1.000000e+00
60062.000000	 1.000000e+00
60063.000000	 1.000000e+00
60064.000000	 1.000000e+00
60065.000000	 1.000000e+00
60066.000000	 1.000000e+00
60067.000000	 1.000000e+00
60068.000000	 1.000000e+00
60069.000000	 1.000000e+00
60070.000000	 1.000000e+00
60071.000000	 1.000000e+00
60072.000000	 1.000000e+00
60073.000000	 1.000000e+00
60074.000000	 1.000000e+00
60075.000000	 1.000000e+00
60076.000000	 1.000000e+00
60077.000000	 1.000000e+00
60078.000000	 1.000000e+00
60079.000000	 1.000000e+00
60080.000000	 1.000000e+00
60081.000000	 1.000000e+00
60082.000000	 1.000000e+00
60083.000000	 1.000000e+00
60084.000000	 1.000000e+00
60085.000000	 1.000000e+00
60086.000000	 1.000000e+00
60087.000000	 1.000000e+00
60088.000000	 1.000000e+00
60089.000000	 1.000000e+00
60090.000000	 1.000000e+00
60091.000000	 1.000000e+00
60092.000000	 1.000000e+00
60093.000000	 1.000000e+00
60094.000000	 1.000000e+00
60095.000000	 1.000000e+00
60096.000000	 1.000000e+00
60097.000000	 1.000000e+00
60098.000000	 1.000000e+00
60099.000000	 1.000000e+00
60100.000000	 1.000000e+00
60101.000000	 1.000000e+00
60102.000000	 1.000000e+00
60103.000000	 1.000000e+00
60104.000000	 1.000000e+00
60105.000000	 1.000000e+00
60106.000000	 1.000000e+00
60107.000000	 1.000000e+00
60108.000000	 1.000000e+00
60109.000000	 1.000000e+00
60110.000000	 1.000000e+00
60111.000000	 1.000000e+00
60112.000000	 1.000000e+00
60113.000000	 1.000000e+00
60114.000000	 1.000000e+00
60115.000000	 1.000000e+00
60116.000000	 1.000000e+00
60117.000000	 1.000000e+00
60118.000000	 1.000000e+00
60119.000000	 1.000000e+00
60120.000000	 1.000000e+00
60121.000000	 1.000000e+00
60122.000000	 1.000000e+00
60123.000000	 1.000000e+00
60124.000000	 1.000000e+00
60125.000000	 1.000000e+00
60126.000000	 1.000000e+00
60127.000000	 1.000000e+00
60128.000000	 1.000000e+00
60129.000000	 1.000000e+00
60130.000000	 1.000000e+00
60131.000000	 1.000000e+00
60132.000000	 1.000000e+00
60133.000000	 1.000000e+00
60134.000000	 1.000000e+00
60135.000000	 1.000000e+00
60136.000000	 1.000000e+00
60137.000000	 1.000000e+00
60138.000000	 1.000000e+00
60139.000000	 1.000000e+00
60140.000000	 1.000000e+00
60141.000000	 1.000000e+00
60142.000000	 1.000000e+00
60143.000000	 1.000000e+00
60144.000000	 1.000000e+00
60145.000000	 1.000000e+00
60146.000000	 1.000000e+00
60147.000000	 1.000000e+00
60148.000000	 1.000000e+00
60149.000000	 1.000000e+00
60150.000000	 1.000000e+00
60151.000000	 1.000000e+00
60152.000000	 1.000000e+00
60153.000000	 1.000000e+00
60154.000000	 1.000000e+00
60155.000000	 1.000000e+00
60156.000000	 1.000000e+00
60157.000000	 1.000000e+00
60158.000000	 1.000000e+00
60159.000000	 1.000000e+00
60160.000000	 1.000000e+00
60161.000000	 1.000000e+00
60162.000000	 1.000000e+00
60163.000000	 1.000000e+00
60164.000000	 1.000000e+00
60165.000000	 1.000000e+00
60166.000000	 1.000000e+00
60167.000000	 1.000000e+00
60168.000000	 1.000000e+00
60169.000000	 1.000000e+00
60170.000000	 1.000000e+00
60171.000000	 1.000000e+00
60172.000000	 1.000000e+00
60173.000000	 1.000000e+00
60174.000000	 1.000000e+00
60175.000000	 1.000000e+00
60176.000000	 1.000000e+00
60177.000000	 1.000000e+00
60178.000000	 1.000000e+00
60179.000000	 1.000000e+00
60180.000000	 1.000000e+00
60181.000000	 1.000000e+00
60182.000000	 1.000000e+00
60183.000000	 1.000000e+00
60184.000000	 1.000000e+00
60185.000000	 1.000000e+00
60186.000000	 1.000000e+00
60187.000000	 1.000000e+00
60188.000000	 1.000000e+00
60189.000000	 1.000000e+00
60190.000000	 1.000000e+00
60191.000000	 1.000000e+00
60192.000000	 1.000000e+00
60193.000000	 1.000000e+00
60194.000000	 1.000000e+00
60195.000000	 1.000000e+00
60196.000000	 1.000000e+00
60197.000000	 1.000000e+00
60198.000000	 1.000000e+00
60199.000000	 1.000000e+00
60200.000000	 1.000000e+00
60201.000000	 1.000000e+00
60202.000000	 1.000000e+00
60203.000000	 1.000000e+00
60204.000000	 1.000000e+00
60205.000000	 1.000000e+00
60206.000000	 1.000000e+00
60207.000000	 1.000000e+00
60208.000000	 1.000000e+00
60209.000000	 1.000000e+00
60210.000000	 1.000000e+00
60211.000000	 1.000000e+00
60212.000000	 1.000000e+00
60213.000000	 1.000000e+00
60214.000000	 1.000000e+00
60215.000000	 1.000000e+00
60216.000000	 1.000000e+00
60217.000000	 1.000000e+00
60218.000000	 1.000000e+00
60219.000000	 1.000000e+00
60220.000000	 1.000000e+00
60221.000000	 1.000000e+00
60222.000000	 1.000000e+00
60223.000000	 1.000000e+00
60224.000000	 1.000000e+00
60225.000000	 1.000000e+00
60226.000000	 1.000000e+00
60227.000000	 1.000000e+00
60228.000000	 1.000000e+00
60229.000000	 1.000000e+00
60230.000000	 1.000000e+00
60231.000000	 1.000000e+00
60232.000000	 1.000000e+00
60233.000000	 1.000000e+00
60234.000000	 1.000000e+00
60235.000000	 1.000000e+00
60236.000000	 1.000000e+00
60237.000000	 1.000000e+00
60238.000000	 1.000000e+00
60239.000000	 1.000000e+00
60240.000000	 1.000000e+00
60241.000000	 1.000000e+00
60242.000000	 1.000000e+00
60243.000000	 1.000000e+00
60244.000000	 1.000000e+00
60245.000000	 1.000000e+00
60246.000000	 1.000000e+00
60247.000000	 1.000000e+00
60248.000000	 1.000000e+00
60249.000000	 1.000000e+00
60250.000000	 1.000000e+00
60251.000000	 1.000000e+00
60252.000000	 1.000000e+00
60253.000000	 1.000000e+00
60254.000000	 1.000000e+00
60255.000000	 1.000000e+00
60256.000000	 1.000000e+00
60257.000000	 1.000000e+00
60258.000000	 1.000000e+00
60259.000000	 1.000000e+00
60260.000000	 1.000000e+00
60261.000000	 1.000000e+00
60262.000000	 1.000000e+00
60263.000000	 1.000000e+00
60264.000000	 1.000000e+00
60265.000000	 1.000000e+00
60266.000000	 1.000000e+00
60267.000000	 1.000000e+00
60268.000000	 1.000000e+00
60269.000000	 1.000000e+00
60270.000000	 1.000000e+00
60271.000000	 1.000000e+00
60272.000000	 1.000000e+00
60273.000000	 1.000000e+00
60274.000000	 1.000000e+00
60275.000000	 1.000000e+00
60276.000000	 1.000000e+00
60277.000000	 1.000000e+00
60278.000000	 1.000000e+00
60279.000000	 1.000000e+00
60280.000000	 1.000000e+00
60281.000000	 1.000000e+00
60282.000000	 1.000000e+00
60283.000000	 1.000000e+00
60284.000000	 1.000000e+00
60285.000000	 1.000000e+00
60286.000000	 1.000000e+00
60287.000000	 1.000000e+00
60288.000000	 1.000000e+00
60289.000000	 1.000000e+00
60290.000000	 1.000000e+00
60291.000000	 1.000000e+00
60292.000000	 1.000000e+00
60293.000000	 1.000000e+00
60294.000000	 1.000000e+00
60295.000000	 1.000000e+00
60296.000000	 1.000000e+00
60297.000000	 1.000000e+00
60298.000000	 1.000000e+00
60299.000000	 1.000000e+00
60300.000000	 1.000000e+00
60301.000000	 1.000000e+00
60302.000000	 1.000000e+00
60303.000000	 1.000000e+00
60304.000000	 1.000000e+00
60305.000000	 1.000000e+00
60306.000000	 1.000000e+00
60307.000000	 1.000000e+00
60308.000000	 1.000000e+00
60309.000000	 1.000000e+00
60310.000000	 1.000000e+00
60311.000000	 1.000000e+00
60312.000000	 1.000000e+00
60313.000000	 1.000000e+00
60314.000000	 1.000000e+00
60315.000000	 1.000000e+00
60316.000000	 1.000000e+00
60317.000000	 1.000000e+00
60318.000000	 1.000000e+00
60319.000000	 1.000000e+00
60320.000000	 1.000000e+00
60321.000000	 1.000000e+00
60322.000000	 1.000000e+00
60323.000000	 1.000000e+00
60324.000000	 1.000000e+00
60325.000000	 1.000000e+00
60326.000000	 1.000000e+00
60327.000000	 1.000000e+00
60328.000000	 1.000000e+00
60329.000000	 1.000000e+00
60330.000000	 1.000000e+00
60331.000000	 1.000000e+00
60332.000000	 1.000000e+00
60333.000000	 1.000000e+00
60334.000000	 1.000000e+00
60335.000000	 1.000000e+00
60336.000000	 1.000000e+00
60337.000000	 1.000000e+00
60338.000000	 1.000000e+00
60339.000000	 1.000000e+00
60340.000000	 1.000000e+00
60341.000000	 1.000000e+00
60342.000000	 1.000000e+00
60343.000000	 1.000000e+00
60344.000000	 1.000000e+00
60345.000000	 1.000000e+00
60346.000000	 1.000000e+00
60347.000000	 1.000000e+00
60348.000000	 1.000000e+00
60349.000000	 1.000000e+00
60350.000000	 1.000000e+00
60351.000000	 1.000000e+00
60352.000000	 1.000000e+00
60353.000000	 1.000000e+00
60354.000000	 1.000000e+00
60355.000000	 1.000000e+00
60356.000000	 1.000000e+00
60357.000000	 1.000000e+00
60358.000000	 1.000000e+00
60359.000000	 1.000000e+00
60360.000000	 1.000000e+00
60361.000000	 1.000000e+00
60362.000000	 1.000000e+00
60363.000000	 1.000000e+00
60364.000000	 1.000000e+00
60365.000000	 1.000000e+00
60366.000000	 1.000000e+00
60367.000000	 1.000000e+00
60368.000000	 1.000000e+00
60369.000000	 1.000000e+00
60370.000000	 1.000000e+00
60371.000000	 1.000000e+00
60372.000000	 1.000000e+00
60373.000000	 1.000000e+00
60374.000000	 1.000000e+00
60375.000000	 1.000000e+00
60376.000000	 1.000000e+00
60377.000000	 1.000000e+00
60378.000000	 1.000000e+00
60379.000000	 1.000000e+00
60380.000000	 1.000000e+00
60381.000000	 1.000000e+00
60382.000000	 1.000000e+00
60383.000000	 1.000000e+00
60384.000000	 1.000000e+00
60385.000000	 1.000000e+00
60386.000000	 1.000000e+00
60387.000000	 1.000000e+00
60388.000000	 1.000000e+00
60389.000000	 1.000000e+00
60390.000000	 1.000000e+00
60391.000000	 1.000000e+00
60392.000000	 1.000000e+00
60393.000000	 1.000000e+00
60394.000000	 1.000000e+00
60395.000000	 1.000000e+00
60396.000000	 1.000000e+00
60397.000000	 1.000000e+00
60398.000000	 1.000000e+00
60399.000000	 1.000000e+00
60400.000000	 1.000000e+00
60401.000000	 1.000000e+00
60402.000000	 1.000000e+00
60403.000000	 1.000000e+00
60404.000000	 1.000000e+00
60405.000000	 1.000000e+00
60406.000000	 1.000000e+00
60407.000000	 1.000000e+00
60408.000000	 1.000000e+00
60409.000000	 1.000000e+00
60410.000000	 1.000000e+00
60411.000000	 1.000000e+00
60412.000000	 1.000000e+00
60413.000000	 1.000000e+00
60414.000000	 1.000000e+00
60415.000000	 1.000000e+00
60416.000000	 1.000000e+00
60417.000000	 1.000000e+00
60418.000000	 1.000000e+00
60419.000000	 1.000000e+00
60420.000000	 1.000000e+00
60421.000000	 1.000000e+00
60422.000000	 1.000000e+00
60423.000000	 1.000000e+00
60424.000000	 1.000000e+00
60425.000000	 1.000000e+00
60426.000000	 1.000000e+00
60427.000000	 1.000000e+00
60428.000000	 1.000000e+00
60429.000000	 1.000000e+00
60430.000000	 1.000000e+00
60431.000000	 1.000000e+00
60432.000000	 1.000000e+00
60433.000000	 1.000000e+00
60434.000000	 1.000000e+00
60435.000000	 1.000000e+00
60436.000000	 1.000000e+00
60437.000000	 1.000000e+00
60438.000000	 1.000000e+00
60439.000000	 1.000000e+00
60440.000000	 1.000000e+00
60441.000000	 1.000000e+00
60442.000000	 1.000000e+00
60443.000000	 1.000000e+00
60444.000000	 1.000000e+00
60445.000000	 1.000000e+00
60446.000000	 1.000000e+00
60447.000000	 1.000000e+00
60448.000000	 1.000000e+00
60449.000000	 1.000000e+00
60450.000000	 1.000000e+00
60451.000000	 1.000000e+00
60452.000000	 1.000000e+00
60453.000000	 1.000000e+00
60454.000000	 1.000000e+00
60455.000000	 1.000000e+00
60456.000000	 1.000000e+00
60457.000000	 1.000000e+00
60458.000000	 1.000000e+00
60459.000000	 1.000000e+00
60460.000000	 1.000000e+00
60461.000000	 1.000000e+00
60462.000000	 1.000000e+00
60463.000000	 1.000000e+00
60464.000000	 1.000000e+00
60465.000000	 1.000000e+00
60466.000000	 1.000000e+00
60467.000000	 1.000000e+00
60468.000000	 1.000000e+00
60469.000000	 1.000000e+00
60470.000000	 1.000000e+00
60471.000000	 1.000000e+00
60472.000000	 1.000000e+00
60473.000000	 1.000000e+00
60474.000000	 1.000000e+00
60475.000000	 1.000000e+00
60476.000000	 1.000000e+00
60477.000000	 1.000000e+00
60478.000000	 1.000000e+00
60479.000000	 1.000000e+00
60480.000000	 1.000000e+00
60481.000000	 1.000000e+00
60482.000000	 1.000000e+00
60483.000000	 1.000000e+00
60484.000000	 1.000000e+00
60485.000000	 1.000000e+00
60486.000000	 1.000000e+00
60487.000000	 1.000000e+00
60488.000000	 1.000000e+00
60489.000000	 1.000000e+00
60490.000000	 1.000000e+00
60491.000000	 1.000000e+00
60492.000000	 1.000000e+00
60493.000000	 1.000000e+00
60494.000000	 1.000000e+00
60495.000000	 1.000000e+00
60496.000000	 1.000000e+00
60497.000000	 1.000000e+00
60498.000000	 1.000000e+00
60499.000000	 1.000000e+00
60500.000000	 1.000000e+00
60501.000000	 1.000000e+00
60502.000000	 1.000000e+00
60503.000000	 1.000000e+00
60504.000000	 1.000000e+00
60505.000000	 1.000000e+00
60506.000000	 1.000000e+00
60507.000000	 1.000000e+00
60508.000000	 1.000000e+00
60509.000000	 1.000000e+00
60510.000000	 1.000000e+00
60511.000000	 1.000000e+00
60512.000000	 1.000000e+00
60513.000000	 1.000000e+00
60514.000000	 1.000000e+00
60515.000000	 1.000000e+00
60516.000000	 1.000000e+00
60517.000000	 1.000000e+00
60518.000000	 1.000000e+00
60519.000000	 1.000000e+00
60520.000000	 1.000000e+00
60521.000000	 1.000000e+00
60522.000000	 1.000000e+00
60523.000000	 1.000000e+00
60524.000000	 1.000000e+00
60525.000000	 1.000000e+00
60526.000000	 1.000000e+00
60527.000000	 1.000000e+00
60528.000000	 1.000000e+00
60529.000000	 1.000000e+00
60530.000000	 1.000000e+00
60531.000000	 1.000000e+00
60532.000000	 1.000000e+00
60533.000000	 1.000000e+00
60534.000000	 1.000000e+00
60535.000000	 1.000000e+00
60536.000000	 1.000000e+00
60537.000000	 1.000000e+00
60538.000000	 1.000000e+00
60539.000000	 1.000000e+00
60540.000000	 1.000000e+00
60541.000000	 1.000000e+00
60542.000000	 1.000000e+00
60543.000000	 1.000000e+00
60544.000000	 1.000000e+00
60545.000000	 1.000000e+00
60546.000000	 1.000000e+00
60547.000000	 1.000000e+00
60548.000000	 1.000000e+00
60549.000000	 1.000000e+00
60550.000000	 1.000000e+00
60551.000000	 1.000000e+00
60552.000000	 1.000000e+00
60553.000000	 1.000000e+00
60554.000000	 1.000000e+00
60555.000000	 1.000000e+00
60556.000000	 1.000000e+00
60557.000000	 1.000000e+00
60558.000000	 1.000000e+00
60559.000000	 1.000000e+00
60560.000000	 1.000000e+00
60561.000000	 1.000000e+00
60562.000000	 1.000000e+00
60563.000000	 1.000000e+00
60564.000000	 1.000000e+00
60565.000000	 1.000000e+00
60566.000000	 1.000000e+00
60567.000000	 1.000000e+00
60568.000000	 1.000000e+00
60569.000000	 1.000000e+00
60570.000000	 1.000000e+00
60571.000000	 1.000000e+00
60572.000000	 1.000000e+00
60573.000000	 1.000000e+00
60574.000000	 1.000000e+00
60575.000000	 1.000000e+00
60576.000000	 1.000000e+00
60577.000000	 1.000000e+00
60578.000000	 1.000000e+00
60579.000000	 1.000000e+00
60580.000000	 1.000000e+00
60581.000000	 1.000000e+00
60582.000000	 1.000000e+00
60583.000000	 1.000000e+00
60584.000000	 1.000000e+00
60585.000000	 1.000000e+00
60586.000000	 1.000000e+00
60587.000000	 1.000000e+00
60588.000000	 1.000000e+00
60589.000000	 1.000000e+00
60590.000000	 1.000000e+00
60591.000000	 1.000000e+00
60592.000000	 1.000000e+00
60593.000000	 1.000000e+00
60594.000000	 1.000000e+00
60595.000000	 1.000000e+00
60596.000000	 1.000000e+00
60597.000000	 1.000000e+00
60598.000000	 1.000000e+00
60599.000000	 1.000000e+00
60600.000000	 1.000000e+00
60601.000000	 1.000000e+00
60602.000000	 1.000000e+00
60603.000000	 1.000000e+00
60604.000000	 1.000000e+00
60605.000000	 1.000000e+00
60606.000000	 1.000000e+00
60607.000000	 1.000000e+00
60608.000000	 1.000000e+00
60609.000000	 1.000000e+00
60610.000000	 1.000000e+00
60611.000000	 1.000000e+00
60612.000000	 1.000000e+00
60613.000000	 1.000000e+00
60614.000000	 1.000000e+00
60615.000000	 1.000000e+00
60616.000000	 1.000000e+00
60617.000000	 1.000000e+00
60618.000000	 1.000000e+00
60619.000000	 1.000000e+00
60620.000000	 1.000000e+00
60621.000000	 1.000000e+00
60622.000000	 1.000000e+00
60623.000000	 1.000000e+00
60624.000000	 1.000000e+00
60625.000000	 1.000000e+00
60626.000000	 1.000000e+00
60627.000000	 1.000000e+00
60628.000000	 1.000000e+00
60629.000000	 1.000000e+00
60630.000000	 1.000000e+00
60631.000000	 1.000000e+00
60632.000000	 1.000000e+00
60633.000000	 1.000000e+00
60634.000000	 1.000000e+00
60635.000000	 1.000000e+00
60636.000000	 1.000000e+00
60637.000000	 1.000000e+00
60638.000000	 1.000000e+00
60639.000000	 1.000000e+00
60640.000000	 1.000000e+00
60641.000000	 1.000000e+00
60642.000000	 1.000000e+00
60643.000000	 1.000000e+00
60644.000000	 1.000000e+00
60645.000000	 1.000000e+00
60646.000000	 1.000000e+00
60647.000000	 1.000000e+00
60648.000000	 1.000000e+00
60649.000000	 1.000000e+00
60650.000000	 1.000000e+00
60651.000000	 1.000000e+00
60652.000000	 1.000000e+00
60653.000000	 1.000000e+00
60654.000000	 1.000000e+00
60655.000000	 1.000000e+00
60656.000000	 1.000000e+00
60657.000000	 1.000000e+00
60658.000000	 1.000000e+00
60659.000000	 1.000000e+00
60660.000000	 1.000000e+00
60661.000000	 1.000000e+00
60662.000000	 1.000000e+00
60663.000000	 1.000000e+00
60664.000000	 1.000000e+00
60665.000000	 1.000000e+00
60666.000000	 1.000000e+00
60667.000000	 1.000000e+00
60668.000000	 1.000000e+00
60669.000000	 1.000000e+00
60670.000000	 1.000000e+00
60671.000000	 1.000000e+00
60672.000000	 1.000000e+00
60673.000000	 1.000000e+00
60674.000000	 1.000000e+00
60675.000000	 1.000000e+00
60676.000000	 1.000000e+00
60677.000000	 1.000000e+00
60678.000000	 1.000000e+00
60679.000000	 1.000000e+00
60680.000000	 1.000000e+00
60681.000000	 1.000000e+00
60682.000000	 1.000000e+00
60683.000000	 1.000000e+00
60684.000000	 1.000000e+00
60685.000000	 1.000000e+00
60686.000000	 1.000000e+00
60687.000000	 1.000000e+00
60688.000000	 1.000000e+00
60689.000000	 1.000000e+00
60690.000000	 1.000000e+00
60691.000000	 1.000000e+00
60692.000000	 1.000000e+00
60693.000000	 1.000000e+00
60694.000000	 1.000000e+00
60695.000000	 1.000000e+00
60696.000000	 1.000000e+00
60697.000000	 1.000000e+00
60698.000000	 1.000000e+00
60699.000000	 1.000000e+00
60700.000000	 1.000000e+00
60701.000000	 1.000000e+00
60702.000000	 1.000000e+00
60703.000000	 1.000000e+00
60704.000000	 1.000000e+00
60705.000000	 1.000000e+00
60706.000000	 1.000000e+00
60707.000000	 1.000000e+00
60708.000000	 1.000000e+00
60709.000000	 1.000000e+00
60710.000000	 1.000000e+00
60711.000000	 1.000000e+00
60712.000000	 1.000000e+00
60713.000000	 1.000000e+00
60714.000000	 1.000000e+00
60715.000000	 1.000000e+00
60716.000000	 1.000000e+00
60717.000000	 1.000000e+00
60718.000000	 1.000000e+00
60719.000000	 1.000000e+00
60720.000000	 1.000000e+00
60721.000000	 1.000000e+00
60722.000000	 1.000000e+00
60723.000000	 1.000000e+00
60724.000000	 1.000000e+00
60725.000000	 1.000000e+00
60726.000000	 1.000000e+00
60727.000000	 1.000000e+00
60728.000000	 1.000000e+00
60729.000000	 1.000000e+00
60730.000000	 1.000000e+00
60731.000000	 1.000000e+00
60732.000000	 1.000000e+00
60733.000000	 1.000000e+00
60734.000000	 1.000000e+00
60735.000000	 1.000000e+00
60736.000000	 1.000000e+00
60737.000000	 1.000000e+00
60738.000000	 1.000000e+00
60739.000000	 1.000000e+00
60740.000000	 1.000000e+00
60741.000000	 1.000000e+00
60742.000000	 1.000000e+00
60743.000000	 1.000000e+00
60744.000000	 1.000000e+00
60745.000000	 1.000000e+00
60746.000000	 1.000000e+00
60747.000000	 1.000000e+00
60748.000000	 1.000000e+00
60749.000000	 1.000000e+00
60750.000000	 1.000000e+00
60751.000000	 1.000000e+00
60752.000000	 1.000000e+00
60753.000000	 1.000000e+00
60754.000000	 1.000000e+00
60755.000000	 1.000000e+00
60756.000000	 1.000000e+00
60757.000000	 1.000000e+00
60758.000000	 1.000000e+00
60759.000000	 1.000000e+00
60760.000000	 1.000000e+00
60761.000000	 1.000000e+00
60762.000000	 1.000000e+00
60763.000000	 1.000000e+00
60764.000000	 1.000000e+00
60765.000000	 1.000000e+00
60766.000000	 1.000000e+00
60767.000000	 1.000000e+00
60768.000000	 1.000000e+00
60769.000000	 1.000000e+00
